page,text,cls,href,decoration,color,parent_color,in_card
places/chez-savy.html,Giverny,card-link,../places/giverny.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/chez-savy.html,Grand Palais,card-link,../places/grand-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/chez-savy.html,Latin Quarter,card-link,../places/latin-quarter.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cloitre-saint-trophime.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cloitre-saint-trophime.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cloitre-saint-trophime.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cloitre-saint-trophime.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cloitre-saint-trophime.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cloitre-saint-trophime.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/colline-du-chateau.html,Cannes,card-link,../places/cannes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/colline-du-chateau.html,Cours Saleya,card-link,../places/cours-saleya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/colline-du-chateau.html,Le Rocher — 모나코 구시가지,card-link,../places/le-rocher.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/colline-du-chateau.html,Le Suquet — 칸 구시가지,card-link,../places/le-suquet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/colline-du-chateau.html,Marché Forville,card-link,../places/marche-forville.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/colline-du-chateau.html,Marché de la Libération,card-link,../places/marche-de-la-liberation.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/collioure.html,Calella de Palafrugell,card-link,../places/calella-de-palafrugell.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/collioure.html,Girona Cathedral,card-link,../places/girona-cathedral.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/collioure.html,Passeig de la Muralla,card-link,../places/passeig-de-la-muralla.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/collioure.html,Onyar 강변,card-link,../places/onyar.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/collioure.html,Pals,card-link,../places/pals.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/collioure.html,Peralada,card-link,../places/peralada.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-mirabeau.html,Atelier des Lauves,card-link,../places/atelier-des-lauves.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-mirabeau.html,Bastide du Jas de Bouffan,card-link,../places/bastide-du-jas-de-bouffan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-mirabeau.html,Calanques,card-link,../places/calanques.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-mirabeau.html,Carrières de Bibémus,card-link,../places/carrieres-de-bibemus.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-mirabeau.html,Cassis 항구,card-link,../places/cassis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-mirabeau.html,Grasse,card-link,../places/grasse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-saleya.html,Cannes,card-link,../places/cannes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-saleya.html,Colline du Château (성채 언덕),card-link,../places/colline-du-chateau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-saleya.html,Le Rocher — 모나코 구시가지,card-link,../places/le-rocher.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-saleya.html,Le Suquet — 칸 구시가지,card-link,../places/le-suquet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-saleya.html,Marché Forville,card-link,../places/marche-forville.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/cours-saleya.html,Marché de la Libération,card-link,../places/marche-de-la-liberation.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/coustellet.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/coustellet.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/coustellet.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/coustellet.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/coustellet.html,Lacoste,card-link,../places/lacoste.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/coustellet.html,Lourmarin,card-link,../places/lourmarin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/croix-rousse.html,Annecy 구시가지,card-link,../places/annecy.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/croix-rousse.html,Bellecour,card-link,../places/bellecour.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/croix-rousse.html,Fourvière,card-link,../places/fourviere.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/croix-rousse.html,Halles de Lyon Paul Bocuse,card-link,../places/halles-de-lyon-paul-bocuse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/croix-rousse.html,Parc de la Tête d'Or,card-link,../places/parc-de-la-tete-d-or.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/croix-rousse.html,Vieux Lyon · 트라불,card-link,../places/vieux-lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/daniel-et-denise.html,Annecy 구시가지,card-link,../places/annecy.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/daniel-et-denise.html,Bellecour,card-link,../places/bellecour.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/daniel-et-denise.html,Croix-Rousse,card-link,../places/croix-rousse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/daniel-et-denise.html,Fourvière,card-link,../places/fourviere.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/daniel-et-denise.html,Halles de Lyon Paul Bocuse,card-link,../places/halles-de-lyon-paul-bocuse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/daniel-et-denise.html,Parc de la Tête d'Or,card-link,../places/parc-de-la-tete-d-or.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fondation-vincent-van-gogh-arles.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fondation-vincent-van-gogh-arles.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fondation-vincent-van-gogh-arles.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fondation-vincent-van-gogh-arles.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fondation-vincent-van-gogh-arles.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fondation-vincent-van-gogh-arles.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fontaine-de-vaucluse.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fontaine-de-vaucluse.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fontaine-de-vaucluse.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fontaine-de-vaucluse.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fontaine-de-vaucluse.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fontaine-de-vaucluse.html,Lacoste,card-link,../places/lacoste.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fort-saint-jean.html,Atelier des Lauves,card-link,../places/atelier-des-lauves.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fort-saint-jean.html,Bastide du Jas de Bouffan,card-link,../places/bastide-du-jas-de-bouffan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fort-saint-jean.html,Calanques,card-link,../places/calanques.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fort-saint-jean.html,Carrières de Bibémus,card-link,../places/carrieres-de-bibemus.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fort-saint-jean.html,Cassis 항구,card-link,../places/cassis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fort-saint-jean.html,Cours Mirabeau,card-link,../places/cours-mirabeau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fou-de-fafa-avignon.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fou-de-fafa-avignon.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fou-de-fafa-avignon.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fou-de-fafa-avignon.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fou-de-fafa-avignon.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fou-de-fafa-avignon.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fourviere.html,Annecy 구시가지,card-link,../places/annecy.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fourviere.html,Bellecour,card-link,../places/bellecour.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fourviere.html,Croix-Rousse,card-link,../places/croix-rousse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fourviere.html,Halles de Lyon Paul Bocuse,card-link,../places/halles-de-lyon-paul-bocuse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fourviere.html,Parc de la Tête d'Or,card-link,../places/parc-de-la-tete-d-or.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/fourviere.html,Vieux Lyon · 트라불,card-link,../places/vieux-lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-cathedral.html,Calella de Palafrugell,card-link,../places/calella-de-palafrugell.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-cathedral.html,Collioure,card-link,../places/collioure.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-cathedral.html,Passeig de la Muralla,card-link,../places/passeig-de-la-muralla.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-cathedral.html,Onyar 강변,card-link,../places/onyar.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-cathedral.html,Pals,card-link,../places/pals.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-cathedral.html,Peralada,card-link,../places/peralada.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-old-town-walk.html,Calella de Palafrugell,card-link,../places/calella-de-palafrugell.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-old-town-walk.html,Collioure,card-link,../places/collioure.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-old-town-walk.html,Girona Cathedral,card-link,../places/girona-cathedral.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-old-town-walk.html,Passeig de la Muralla,card-link,../places/passeig-de-la-muralla.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-old-town-walk.html,Onyar 강변,card-link,../places/onyar.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/girona-old-town-walk.html,Pals,card-link,../places/pals.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/giverny.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/giverny.html,Bourse de Commerce — Pinault Collection,card-link,../places/bourse-de-commerce-pinault-collection.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/giverny.html,Centre Pompidou,card-link,../places/centre-pompidou.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/giverny.html,Grand Palais,card-link,../places/grand-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/giverny.html,Latin Quarter,card-link,../places/latin-quarter.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/giverny.html,Le Marais,card-link,../places/le-marais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/glanum.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/glanum.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/glanum.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/glanum.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/glanum.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/glanum.html,Pont du Gard,card-link,../places/pont-du-gard.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/gordes.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/gordes.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/gordes.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/gordes.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/gordes.html,Lacoste,card-link,../places/lacoste.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/gordes.html,Lourmarin,card-link,../places/lourmarin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/goult.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/goult.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/goult.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/goult.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/goult.html,Lacoste,card-link,../places/lacoste.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/goult.html,Lourmarin,card-link,../places/lourmarin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grand-palais.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grand-palais.html,Bourse de Commerce — Pinault Collection,card-link,../places/bourse-de-commerce-pinault-collection.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grand-palais.html,Centre Pompidou,card-link,../places/centre-pompidou.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grand-palais.html,Giverny,card-link,../places/giverny.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grand-palais.html,Latin Quarter,card-link,../places/latin-quarter.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grand-palais.html,Le Marais,card-link,../places/le-marais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grasse.html,Atelier des Lauves,card-link,../places/atelier-des-lauves.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grasse.html,Bastide du Jas de Bouffan,card-link,../places/bastide-du-jas-de-bouffan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grasse.html,Calanques,card-link,../places/calanques.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grasse.html,Carrières de Bibémus,card-link,../places/carrieres-de-bibemus.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grasse.html,Cassis 항구,card-link,../places/cassis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/grasse.html,Cours Mirabeau,card-link,../places/cours-mirabeau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/guylas.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/guylas.html,Bourse de Commerce — Pinault Collection,card-link,../places/bourse-de-commerce-pinault-collection.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/guylas.html,Centre Pompidou,card-link,../places/centre-pompidou.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/guylas.html,Giverny,card-link,../places/giverny.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/guylas.html,Grand Palais,card-link,../places/grand-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/guylas.html,Latin Quarter,card-link,../places/latin-quarter.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/halles-de-lyon-paul-bocuse.html,Annecy 구시가지,card-link,../places/annecy.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/halles-de-lyon-paul-bocuse.html,Bellecour,card-link,../places/bellecour.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/halles-de-lyon-paul-bocuse.html,Croix-Rousse,card-link,../places/croix-rousse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/halles-de-lyon-paul-bocuse.html,Fourvière,card-link,../places/fourviere.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/halles-de-lyon-paul-bocuse.html,Parc de la Tête d'Or,card-link,../places/parc-de-la-tete-d-or.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/halles-de-lyon-paul-bocuse.html,Vieux Lyon · 트라불,card-link,../places/vieux-lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Barcelona,card-link,barcelona.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Girona · Empordà,card-link,girona.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Nice · Côte d'Azur,card-link,nice.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Aix-en-Provence,card-link,aix.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Luberon,card-link,luberon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Avignon · Alpilles,card-link,avignon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Lyon,card-link,lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/index.html,Paris,card-link,paris.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/l-isle-sur-la-sorgue.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/l-isle-sur-la-sorgue.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/l-isle-sur-la-sorgue.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/l-isle-sur-la-sorgue.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/l-isle-sur-la-sorgue.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/l-isle-sur-la-sorgue.html,Lacoste,card-link,../places/lacoste.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-flottille.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-flottille.html,Bourse de Commerce — Pinault Collection,card-link,../places/bourse-de-commerce-pinault-collection.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-flottille.html,Centre Pompidou,card-link,../places/centre-pompidou.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-flottille.html,Giverny,card-link,../places/giverny.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-flottille.html,Grand Palais,card-link,../places/grand-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-flottille.html,Latin Quarter,card-link,../places/latin-quarter.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-paradeta-sagrada-familia.html,Barcelona Sants,card-link,../places/barcelona-sants.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-paradeta-sagrada-familia.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-paradeta-sagrada-familia.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-paradeta-sagrada-familia.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-paradeta-sagrada-familia.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-paradeta-sagrada-familia.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-roquette.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-roquette.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-roquette.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-roquette.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-roquette.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-roquette.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-zorra.html,Barcelona Sants,card-link,../places/barcelona-sants.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-zorra.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-zorra.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-zorra.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-zorra.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/la-zorra.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/lacoste.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/lacoste.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/lacoste.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/lacoste.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/lacoste.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/lacoste.html,Lourmarin,card-link,../places/lourmarin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/latin-quarter.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/latin-quarter.html,Bourse de Commerce — Pinault Collection,card-link,../places/bourse-de-commerce-pinault-collection.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/latin-quarter.html,Centre Pompidou,card-link,../places/centre-pompidou.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/latin-quarter.html,Giverny,card-link,../places/giverny.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/latin-quarter.html,Grand Palais,card-link,../places/grand-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/latin-quarter.html,Le Marais,card-link,../places/le-marais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-figuier-de-saint-esprit.html,Cannes,card-link,../places/cannes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-figuier-de-saint-esprit.html,Colline du Château (성채 언덕),card-link,../places/colline-du-chateau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-figuier-de-saint-esprit.html,Cours Saleya,card-link,../places/cours-saleya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-figuier-de-saint-esprit.html,Le Rocher — 모나코 구시가지,card-link,../places/le-rocher.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-figuier-de-saint-esprit.html,Le Suquet — 칸 구시가지,card-link,../places/le-suquet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-figuier-de-saint-esprit.html,Marché Forville,card-link,../places/marche-forville.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-gibolin-arles.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-gibolin-arles.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-gibolin-arles.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-gibolin-arles.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-gibolin-arles.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-gibolin-arles.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/le-grand-pan.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
